Time	Node	Type	Packets	
280	3	CacheMisses	0
280	4	CacheHits	0
280	4	CacheMisses	0
280	5	CacheHits	0
280	5	CacheMisses	0
280	6	CacheHits	0
280	6	CacheMisses	138
280	7	CacheHits	0
280	7	CacheMisses	0
281	0	CacheHits	0
281	0	CacheMisses	146
281	1	CacheHits	0
281	1	CacheMisses	0
281	2	CacheHits	134
281	2	CacheMisses	0
281	3	CacheHits	0
281	3	CacheMisses	0
281	4	CacheHits	0
281	4	CacheMisses	0
281	5	CacheHits	0
281	5	CacheMisses	0
281	6	CacheHits	0
281	6	CacheMisses	134
281	7	CacheHits	0
281	7	CacheMisses	0
282	0	CacheHits	0
282	0	CacheMisses	147
282	1	CacheHits	0
282	1	CacheMisses	0
282	2	CacheHits	143
282	2	CacheMisses	0
282	3	CacheHits	0
282	3	CacheMisses	0
282	4	CacheHits	0
282	4	CacheMisses	0
282	5	CacheHits	0
282	5	CacheMisses	0
282	6	CacheHits	0
282	6	CacheMisses	143
282	7	CacheHits	0
282	7	CacheMisses	0
283	0	CacheHits	0
283	0	CacheMisses	146
283	1	CacheHits	0
283	1	CacheMisses	0
283	2	CacheHits	149
283	2	CacheMisses	0
283	3	CacheHits	0
283	3	CacheMisses	0
283	4	CacheHits	0
283	4	CacheMisses	0
283	5	CacheHits	0
283	5	CacheMisses	0
283	6	CacheHits	0
283	6	CacheMisses	149
283	7	CacheHits	0
283	7	CacheMisses	0
284	0	CacheHits	0
284	0	CacheMisses	147
284	1	CacheHits	0
284	1	CacheMisses	0
284	2	CacheHits	120
284	2	CacheMisses	0
284	3	CacheHits	0
284	3	CacheMisses	0
284	4	CacheHits	0
284	4	CacheMisses	0
284	5	CacheHits	0
284	5	CacheMisses	0
284	6	CacheHits	0
284	6	CacheMisses	120
284	7	CacheHits	0
284	7	CacheMisses	0
285	0	CacheHits	0
285	0	CacheMisses	146
285	1	CacheHits	0
285	1	CacheMisses	0
285	2	CacheHits	110
285	2	CacheMisses	0
285	3	CacheHits	0
285	3	CacheMisses	0
285	4	CacheHits	0
285	4	CacheMisses	0
285	5	CacheHits	0
285	5	CacheMisses	0
285	6	CacheHits	0
285	6	CacheMisses	111
285	7	CacheHits	0
285	7	CacheMisses	0
286	0	CacheHits	0
286	0	CacheMisses	147
286	1	CacheHits	0
286	1	CacheMisses	0
286	2	CacheHits	135
286	2	CacheMisses	0
286	3	CacheHits	0
286	3	CacheMisses	0
286	4	CacheHits	0
286	4	CacheMisses	0
286	5	CacheHits	0
286	5	CacheMisses	0
286	6	CacheHits	0
286	6	CacheMisses	134
286	7	CacheHits	0
286	7	CacheMisses	0
287	0	CacheHits	0
287	0	CacheMisses	146
287	1	CacheHits	0
287	1	CacheMisses	0
287	2	CacheHits	117
287	2	CacheMisses	3
287	3	CacheHits	0
287	3	CacheMisses	0
287	4	CacheHits	0
287	4	CacheMisses	0
287	5	CacheHits	0
287	5	CacheMisses	3
287	6	CacheHits	0
287	6	CacheMisses	120
287	7	CacheHits	0
287	7	CacheMisses	3
288	0	CacheHits	0
288	0	CacheMisses	147
288	1	CacheHits	0
288	1	CacheMisses	0
288	2	CacheHits	132
288	2	CacheMisses	6
288	3	CacheHits	0
288	3	CacheMisses	0
288	4	CacheHits	0
288	4	CacheMisses	0
288	5	CacheHits	0
288	5	CacheMisses	6
288	6	CacheHits	0
288	6	CacheMisses	140
288	7	CacheHits	0
288	7	CacheMisses	6
289	0	CacheHits	0
289	0	CacheMisses	146
289	1	CacheHits	0
289	1	CacheMisses	0
289	2	CacheHits	119
289	2	CacheMisses	0
289	3	CacheHits	0
289	3	CacheMisses	0
289	4	CacheHits	0
289	4	CacheMisses	0
289	5	CacheHits	0
289	5	CacheMisses	0
289	6	CacheHits	0
289	6	CacheMisses	119
289	7	CacheHits	0
289	7	CacheMisses	0
290	0	CacheHits	0
290	0	CacheMisses	146
290	1	CacheHits	0
290	1	CacheMisses	0
290	2	CacheHits	117
290	2	CacheMisses	2
290	3	CacheHits	0
290	3	CacheMisses	0
290	4	CacheHits	0
290	4	CacheMisses	0
290	5	CacheHits	0
290	5	CacheMisses	2
290	6	CacheHits	0
290	6	CacheMisses	117
290	7	CacheHits	0
290	7	CacheMisses	2
291	0	CacheHits	0
291	0	CacheMisses	147
291	1	CacheHits	0
291	1	CacheMisses	0
291	2	CacheHits	120
291	2	CacheMisses	17
291	3	CacheHits	0
291	3	CacheMisses	0
291	4	CacheHits	0
291	4	CacheMisses	0
291	5	CacheHits	0
291	5	CacheMisses	16
291	6	CacheHits	0
291	6	CacheMisses	137
291	7	CacheHits	0
291	7	CacheMisses	16
292	0	CacheHits	0
292	0	CacheMisses	146
292	1	CacheHits	0
292	1	CacheMisses	0
292	2	CacheHits	145
292	2	CacheMisses	11
292	3	CacheHits	0
292	3	CacheMisses	0
292	4	CacheHits	0
292	4	CacheMisses	0
292	5	CacheHits	0
292	5	CacheMisses	12
292	6	CacheHits	0
292	6	CacheMisses	157
292	7	CacheHits	0
292	7	CacheMisses	12
